,id_news,country,media_outlet,url,title,text,date,search
10,21912813.0,chile,radiosago,https://www.radiosago.cl/investigan-robo-de-cajero-y-quema-de-vehiculos-desde-servicentro-en-los-lagos/,Investigan robo de cajero y quema de vehículos desde servicentro en Los Lagos,"Hechos que se produjeron durante la madrugada de hoy lunes, cuando a eso de las 3 de la mañana, un grupo de alrededor de diez personas, llegó hasta un Servicentro ubicado en el kilómetro 834 de la Ruta 5 Sur. Personal de Labocar Valdivia y de la SIP de Los Lagos investigan la situación, en donde el grupo de individuos, que tenían sus rostros cubiertos, utilizaron la técnica de saturación por gas para hacer explotar el cajero automático de la tienda del lugar. Posteriormente, tras amarrar el cajero automático con un cable acerado lo arrastraron en un vehículo por algunos metros y lograron sacar las gavetas con dinero, huyendo del lugar. Además, a la altura del kilómetro 830, quemaron cuatro vehículos en ambos sentidos de la ruta para poder escapar sin ser atrapados, además de calcinar un quinto automóvil en un camino interior del servicentro, lanzando también miguelitos. Así lo dio a conocer Carabineros. Tres de los cinco vehículos calcinados mantienen encargo por robo, según informó la policía, con propietarios domiciliados en Lo Barnechea, Gorbea y Valdivia.",2021-10-04,
11,21912815.0,chile,radiosago,https://www.radiosago.cl/menor-de-8-anos-de-frutillar-habria-presentado-reaccion-adversa-a-la-vacuna-contra-el-covid-19/,Menor de 8 años de Frutillar habría presentado reacción adversa a la vacuna contra el COVID-19," La Seremi de Salud de la Región de Los Lagos informó que se notificó al Instituto de Salud Pública (ISP) la ocurrencia de un Evento Supuestamente Adverso Atribuible a la Inmunización en un menor de 8 años de la comuna de Frutillar. El menor, de acuerdo a lo informado por la Seremi de Salud subrogante Márcela Cárdenas, recibió las vacunas Difteria, Tétanos, Tos Convulsiva en el marco de la estrategia de vacunación escolar y la primera dosis de vacuna CoronaVac de Sinovac, el pasado jueves 30 de septiembre, en el marco de la vacunación escolar del Programa Nacional de Inmunizaciones.  La autoridad de salud Cárdenas puntualizó que el menor, ayer viernes, habría presentado problemas respiratorios y debilidad en su tono muscular, siendo trasladado al Hospital de Frutillar recibiendo atención de urgencia y luego fue derivado al Hospital Regional de Puerto Montt.  La seremi de Salud afirmó que este hecho fue informado al Departamento de Farmacovigilancia del Instituto de Salud Pública (ISP) para dar inicio a una investigación de acuerdo a la normativa vigente. En ese marco, se explicó que este hecho, “se trata de una sospecha que debe ser investigada y aplicar una metodología de análisis de casos para establecer si existe la posible relación causal con la vacuna”. ",2021-10-02,
12,21912817.0,chile,radiosago,https://www.radiosago.cl/23-nuevos-contagios-de-covid-19-presento-la-region-de-los-lagos-este-viernes/,23 nuevos contagios de covid-19 presentó la región de Los Lagos este viernes,"Fueron 2.115 las muestras de exámenes PCR analizadas por la red de laboratorios de la región de Los Lagos, con un total de 23 casos positivos durante las últimas 24 horas, lo que arrojó un índice diario de positividad del 1,09%. En cuanto a la distribución por comunas, Puerto Montt registró 11 nuevos contagios, Osorno y Calbuco presentaron 3 nuevos contagios cada una, Quellón dos nuevos casos, mientras que Castro, Chaitén, Futaleufú y Palena presentaron un caso cada una. Hay un total de 112 casos activos a nivel regional al día de hoy, mientras que el Departamento de Estadísticas e Información de Salud consignó el deceso de una persona con residencia en Osorno, por lo que el total de víctimas fatales por causas asociadas al virus a nivel regional es de 1.405 desde el inicio de la pandemia. 37 personas se encuentran internadas en los distintos recintos asistenciales de la región, 12 de ellas en la UCI, de las cuales 8 están conectadas a ventilación mecánica. Hay 11 camas UCI y 46 ventiladores emcánicos a disposición en la red integrada de salud de la región. ",2021-10-01,
13,21912819.0,chile,radiosago,https://www.radiosago.cl/positiva-evaluacion-de-carabineros-tras-primera-noche-sin-toque-de-queda-en-la-provincia-de-llanquihue/,Positiva evaluación de Carabineros tras primera noche sin toque de queda en la provincia de Llanquihue," Carabineros realizó una positiva evaluación de la primera noche sin toque de queda en la provincia de Llanquihue, ya que no se registraron desórdenes, accidentes u otros hechos policiales de significación. Así lo dio a conocer el subprefecto de los servicios, comandante Boris Alegría, quien manifestó que durante la primera noche sin toque de queda, en general la comunidad, y especialmente la juventud, se comportó de manera responsable.  En este sentido, el oficial destacó también el compromiso de los dueños de establecimientos de venta de alcohol, quienes se han comprometido en colaborar para tener un exitoso retorno a la normalidad. Carabineros hizo un llamado a la comunidad a ser responsables con esta nueva etapa que está viviendo la zona, especialmente para asegurar la salud de todas las personas.",2021-10-01,
14,21912821.0,chile,radiosago,https://www.radiosago.cl/agricultores-mantienen-manifestacion-en-ruta-5-a-la-espera-de-desalojo-de-predio-usurpado/,Agricultores mantienen manifestación en ruta 5 a la espera de desalojo de predio usurpado,"Tal como ha estado informando Radio SAGO, grupos de agricultores llegados desde distintos puntos del sur del país, confluyeron en la ruta 5 sur, específicamente en a las afueras de Máfil, para dar apoyo a los productores de la zona, quienes decidieron protestar bajo la consigna «no + terror», tras la toma a los fundos «Los Pellines» y «Los Laureles», cuyo intento de desalojo terminó con siete carabineros lesionados. El tránsito en la zona se mantiene intermitente, producto de la manifestación, que se mantiene con barricadas y fogatas. A pesar de las bajas temperaturas y presencia de niebla en la zona, los agricultores permanecerán en la carretera, según indicaron, hasta que se concrete el desalojo de las comunidades indígenas que usurparon los predios. En tanto, a través de sus redes sociales, la Multigremial Nacional convocó a sus asociados para acudir al sector de Máfil mañana domingo, a las 08.00 horas, de manera de prestar respaldo y apoyo a la manifestación. Ante la toma de predios, los 6 carabineros heridos y el secuestro de trabajadores, junto a @MGAraucania @mgbiobio @mglosrios @gremiososorno hacemos un llamado a reunirse ,en apoyo de los agricultores afectados, en la Ruta 5 Sur desde las 8 AM en el cruce de Mafil-Mulpún. pic.twitter.com/SNag1ENRuc — Multigremial Nacional de Emprendedores (@MultigremialN) October 3, 2021  En tanto, tres familias de trabajadores de los predios usurpados, que permanecían al interior de los terrenos, pudieron salir del sector, según indicaron fuentes cercanas a Carabineros, a través de salidas laterales de los campos, donde fueron puestos a resguardo por personal policial. Mañana, el Gobierno Regional de Los Ríos seguirá monitoreando la situación en la zona, con reuniones que serán encabezadas por el Delegado Presidencial para la Macrozonasur, Pablo Urquizar.",2021-10-03,
15,21833127.0,chile,radiosago,https://www.radiosago.cl/presentan-libro-con-aporte-de-pueblos-originarios-para-la-convencion-constitucional/,Presentan libro con aporte de pueblos originarios para la Convención Constitucional,"El libro “Küme Mongen: Ensayos y Propuestas Para Una Constitución Plurinacional”, contiene los principales planteamientos de los diversos pueblos originarios de Chile, cuyo objetivo es ser insumo para que los convencionales constituyentes redacten la nueva Carta Fundamental de nuestro país, que incluya el aporte ancestral en lo referido a la forma de desarrollo de la sociedad chilena. La actividad se realizó en el Teatro Municipal de OSorno, ocasión donde el Lonco Mayor de la Futahuillimapu, Antonio Alcafuz, y el asistente social Arnaldo Alarcón, dieron a conocer los principales alcances de este texto, que compila el aporte de diez pueblos originarios del país, y donde ambos actuaron como co-autores del capítulo “Experiencia de los Memoriales del Pueblo Mapuche Huilliche en la Idea de una Democracia Horizontal”, que fue incluido en dicha publicación. Al respecto, el alcalde Emeterio Carrillo, destacó la importancia de este libro, que ya fue entregado a los integrantes de la Convención Constitucional. Cabe destacar que el alcalde de Osorno, junto a otras autoridades de la zona, entre ellas los caciques de los territorios de Valdivia a Chiloé, además de la convencional constituyente, Cecilia Ubilla Pérez, recibieron sus respectivos ejemplares de este libro.",2021-10-04,
16,21833129.0,chile,radiosago,https://www.radiosago.cl/mas-de-1-900-controles-realizo-carabineros-en-la-region-tras-fin-del-toque-de-queda/,Más de 1.900 controles realizó carabineros en la región tras fin del toque de queda,"Según el balance entregado por la institución policial durante esta mañana, 1.940 controles preventivos se realizaron en la región de Los Lagos durante la segunda jornada en que no hubo toque de queda tras el término del Estado de Excepción. Para realizar estas labores, entre las tres prefecturas de la región se desplegaron 234 funcionarios policiales, informaron. Esto con el fin de incrementar la presencia y brindar mayor seguridad a quienes acudieron a locales de ventas de alcoholes o a reuniones sociales. El Coronel Gustavo Saavedra, jefe subrogante de la Décima Zona de Carabineros, desglosó los controles preventivos según el tipo de acción, además de detallar que fueron 15 las personas que resultaron detenidas tras estos controles. Además, se realizaron 147 denuncias por parte de la policía ante faltas e infracciones y delitos como la ley de drogas.  Desde la policía uniformada indicaron que estos esfuerzos se realizan con el fin de dar tranquilidad al retorno de actividades nocturnas de la ciudadanía, además de realizar un llamado al autocuidao, tanto de medidas sanitarias como en términos de seguridad.",2021-10-02,
17,21833130.0,chile,radiosago,https://www.radiosago.cl/delegado-provincial-de-osorno-evaluo-como-tranquila-la-primera-noche-sin-toque-de-queda/,Delegado provincial de Osorno evaluó como tranquila la primera noche sin toque de queda,"Luego de más de 18 meses ininterrumpidos de Estado de Excepción, y con ello el toque de queda que prohibía la circulación sin permiso durante la noche y madrugada en el país, entre las 00:00 y las 05.00 horas de hoy viernes se produjo el primer día sin la medida. Y en la provincia de Osorno se vivió de manera tranquila, según señaló a radio Sago el Delegado Presidencial Provincial, Mario Bello, quien dijo que, según los reportes policiales, hubo cerca de 6 detenidos en Osorno en aquel horario en la primera noche sin restricción. Según dijo Mario Bello, se espera que hoy, al ser día viernes y con el funcionamiento de una mayor cantidad de locales nocturnos, se pueda ver un incremento en la circulación de personas. Para eso continuarán las fiscalizaciones habituales, indicó, además de precisar y recordar que hay medidas sanitarias que se deben mantener. Y será, precisamente, con los locatarios gastronómicos y de la bohemia con quienes se reunirán la próxima semana para coordinar acciones de funcionamiento y seguridad. No debería haber problemas con eso, dijo la autoridad provincial. Bello afirmó que esperan que el regreso a las actividades nocturnas normales sea paulatino, detallando que hay actividades como la circulación del transporte público que también deberían volver a reordenarse con las nuevas medidas sanitarias y de seguridad.",2021-10-01,
18,21833131.0,chile,radiosago,https://www.radiosago.cl/municipio-de-osorno-cuenta-con-los-recursos-para-licitar-pasarela-los-notros/,Municipio de Osorno cuenta con los recursos para licitar pasarela Los Notros,"Luego de que durante la mañana de este viernes se firmara el Convenio Mandato entre el municipio de Osorno y el Gobierno Regional, la Municipalidad anunció que próximamente llamará a licitación pública para construir la Pasarela Peatonal Colgante de Los Notros. Con estos fondos FRIL se podrá iniciar el proceso para terminar con la construcción de la anhelada obra que vecinas y vecinos del sector llevaban largo tiempo esperando. Así lo confirmó el alcalde Emeterio Carrillo. El proyecto consiste en la construcción de una pasarela peatonal colgante en el sector de Los Notros de 40,55 metros de largo y 1,90 metros de ancho. La obra se construirá en perfilería metálica, cables de acero, pavimento de madera y fundaciones de hormigón armado. La estructura contendrá rampas de acceso, barandas y luminarias, informaron desde el municipio.",2021-10-01,
19,21833132.0,chile,radiosago,https://www.radiosago.cl/colmed-osorno-rechaza-restricciones-presupuestarias-para-salud-pandemia-no-ha-terminado/,Colmed Osorno rechaza restricciones presupuestarias para salud: pandemia no ha terminado,"A través de una declaración pública, el Colegio Médico Osorno rechazó y mostró preocupación por la grave crisis presupuestaria que atraviesa el Hospital Base de Osorno y a la restricción de fondos impuesta por el Ministerio de Salud. Además, se mostraron contrarios a la reducción de personal a honorarios que llegaron a  trabajar al Servicio de Salud por la emergencia de la pandemia y que, tras las bajas de casos, decidieron no renovar esos vínculos laborales. El presidente del gremio en Osorno, Francisco Hornig, indicó a Radio Sago que esto es solo la punta del iceberg, en una situación en la que podrían reducirse, incluso, las prestaciones, pese al complejo momento sanitario. Para Hornig, no tiene sentido que se reduzca el contingente considerando que la pandemia no ha terminado, destacando lo importante que fue traspasar la gestión del testeo, trazabilidad y aislamiento a la atención primaria, lo que ya se acabó, según el Minsal. El médico afirmó que la complejidad de la situación sanitaria actual es la cantidad de pacientes postergados por la pandemia que comenzarán a reincorporarse a la red asistencial.  Hornig explicó también que ya están conversando con diferentes autoridades y con candidatos, en este año electoral, para que se gestione la implementación de un Hospital de mediana complejidad en el sector de Rahue, recordando que la ampliación y modernización del hospital base comenzó a tratarse en la década de los 90, inaugurándose en la década pasada, por lo que, como gremio, tienen el deber de instalar la medida",2021-10-04,
20,21832947.0,chile,radiosago,https://www.radiosago.cl/gendarmes-de-osorno-piden-el-traslado-de-oficiales-alegando-una-mala-gestion/,Gendarmes de Osorno piden el traslado de oficiales alegando una mala gestión,"El suboficial mayor José Montecinos, presidente de la Asociación Nacional de Funcionarios Penitenciarios, expuso que están pidiendo la salida de tres oficiales que operan en el Centro Penitenciario de Osorno, siendo uno jefe de unidad, aseverando que no han dado el ancho como líderes. El dirigente explicó que se han entregado una serie de documentos solicitando soluciones en temas puntuales para llevar adelante de mejor manera el servicio. Sin embargo, no han tenido respuesta alguna a sus peticiones. Mencionó que están exigiendo sólo el traslado de los oficiales y no su desvinculación. Se indicó que el 90 por ciento de los funcionarios de Osorno apoyan la manifestación, agregando que el nivel central ha debido solucionar problemas de la unidad local, porque los oficiales no atienen las necesidades de los trabajadores. En la instancia, aclaró que continúan desarrollando sus labores, cumpliendo turno éticos. Los gendarmes esperan una señal de las autoridades respecto a sus demandas, sin descartar una radicalización en sus protestas.",2021-10-05,
